"Campaign name","Ad set name",Gender,Age,"Ad name","Amount spent (THB)",Reach,Impressions,"Link clicks","Landing page views","Website adds to cart","Website purchases","Website purchases conversion value","Reporting starts","Reporting ends"
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Service - ทองแท้ 96.5",0.13000224,8,9,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,55-64,"ผ่อนทอง 0% June 2026",0.1299983,8,10,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Trust - AURORA มั่นใจ มาตรฐานระดับโลก!",0.11000239,8,9,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,65+,"Test - Trust - ช่องทางชำระเงิน",0.10000068,9,9,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,35-44,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.1,3,3,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,55-64,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0.09000231,7,8,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,65+,"Gems of The Day  21- 30 Jun 26",0.09000023,2,9,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.09,3,3,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,18-24,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.06999669,3,5,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026-Broad",female,35-44,"Live | 24 June 2026",0.06,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,55-64,"Gems of The Day  21- 30 Jun 26",0.05000013,4,5,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,55-64,"ผ่อนทอง 0% June 2026",0.05,3,7,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,65+,"ผ่อนทอง 0% June 2026",0.04999856,6,9,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,25-34,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.04,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,45-54,"Pay Day 25-30 June 2026",0.03,2,3,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,55-64,"Pay Day 25-30 June 2026",0.02999936,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,65+,"Pay Day 25-30 June 2026",0.02999936,2,2,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,18-24,"ผ่อนทอง 0% June 2026",0.02,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,18-24,"Pay Day 25-30 June 2026",0.02,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,45-54,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.02,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Retargeting",unknown,65+,"Pay Day 25-30 June 2026",0.02,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Pay Day","Pay Day -Lookalike",unknown,18-24,"Pay Day 25-30 June 2026",0.01999957,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026-Broad",female,55-64,"Live | 24 June 2026",0.01,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,65+,"Aurora Mid Year Gold Sale  25- 30 Jun 26",0.01,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,female,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,female,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",female,25-34,"Mid Month  | 15-17June 2026",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,female,35-44,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month -Lookalike",female,35-44,"Mid Month  | 15-17June 2026",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",female,35-44,"Live | 24 June 2026",0,2,2,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Mid Month |","Mid Month  -Broad",female,45-54,"Mid Month  | 15-17June 2026",0,0,0,,,3,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,male,25-34,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0,0,0,,,1,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,male,35-44,"นาคครุฑเสริมบารมี  11- 20 Jun 26",0,0,0,,,1,1,1840,2026-06-23,2026-06-29
"4040 | ONN | website Traffic Campaign  | Live | June 2026","Live | June 2026 -Lookalike",male,65+,"Live | 24 June 2026",0,1,1,,,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Broad,unknown,Unknown,"ผ่อนทอง 0% June 2026",0,0,0,,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Retargeting,unknown,Unknown,"ผ่อนทอง 0% June 2026",0,0,0,,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Always On",Gold-Lookalike,unknown,Unknown,"ผ่อนทอง 0% June 2026",0,0,0,,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Board-Conversion,unknown,Unknown,"Gems of The Day  21- 30 Jun 26",0,0,0,,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Lookalike-Conversion,unknown,Unknown,"Gems of The Day  21- 30 Jun 26",0,0,0,,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Conversion | Always On",Gold-Retargeting-Conversion,unknown,Unknown,"Gems of The Day  21- 30 Jun 26",0,0,0,,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,Unknown,"Test - Service - ซื้อทองออนไลน์อย่างมั่นใจ",0,0,0,,1,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,Unknown,"Test - Branding - มากกว่ามูลค่าทอง คือความสุข",0,0,0,,2,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,Unknown,"Test - Branding - เปลี่ยนโอากาสพิเศษ",0,0,0,,3,,,,2026-06-23,2026-06-29
"4040 | ONN | website Traffic | Test | June 2026",Traffic-Broad,unknown,Unknown,"Test - Service - ทองแท้ 96.5",0,0,0,,2,,,,2026-06-23,2026-06-29
